,Word,Mouth,Body,Head,Shoulder,Eyegaze,Eyebrow,Eyelids,Hand
77,ăn_cơm,,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hampinchall,hamfingerstraightmod,hamplus,hamfinger2345,hamthumboutmod,hamfingerbendmod,hamparend,hamparbegin,hamextfingerul,hambetween,hamextfingeru,hampalmdl,hamplus,hamextfingerr,hampalmu,hamparend,hamparbegin,hamlips,hamclose,hamplus,hamchest,hamparend,hamreplace,hamparbegin,hamextfingerdl,hambetween,hamextfingeru,hampalmd,hamplus,hamnomotion,hamparend,hamparbegin,hamfingerpad,hammiddlefinger,hamtouch,hamplus,hampalm,hamparend,hamrepeatfromstart"
78,an_ninh,,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamfist,hamthumbacrossmod,hamextfingero,hambetween,hamextfingeru,hampalmd,hamplus,hamflathand,hamextfingerr,hampalmd,hamparend,hamparbegin,hamhandback,hamplus,hampalm,hamtouch,hamparend,hamcircled"
79,ăn_ở,,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamflathand,hambetween,hamflathand,hamfingerstraightmod,hamextfingeru,hambetween,hamextfingerl,hampalmdl,hamplus,hamflathand,hamextfingerd,hampalmr,hamparend,hamparbegin,hamteeth,hamseqbegin,hamtouch,hamfingerpad,hamseqend,hamplus,hamlrat,hambelowstomach,hamparend,hamparbegin,hamnomotion,hamplus,hammovei,hammovei,hammoved,hammoved,hamparend,hamreplace,hamfist,hamthumboutmod,hamextfingerl,hambetween,hamextfingero,hampalmd,hamchest,hamseqbegin,hamtouch,hamfingertip,hamthumb,hamseqend,hammoveo"
80,an_toàn,an_toàn,,,,AD,RB,BB,"hamsymmlr,hamfist,hamparbegin,hamextfingerul,hampalml,hamplus,hamextfingerur,hampalmr,hamparend,hamparbegin,hamthumbball,hamplus,hamwristback,hamparend,hamtouch,hamchest,hambetween,hamshoulders,hamclose,hamparbegin,hammoveor,hamlargemod,hamarcd,hamreplace,hamextfingero,hampalmdl,hamparend"
81,an_toàn,,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamfingerbendmod,hamthumboutmod,hamextfingerl,hambetween,hamextfingerul,hampalmul,hamchest,hamlrat,hamclose,hamreplace,hamfist,hamthumbacrossmod,hamextfingero,hampalmul,hammoveo,hamreplace,hamfist,hamthumbopenmod,hambetween,hamflathand,hamthumbopenmod"
82,and,{nd,,,,AD,RB,BB,"hamfinger2,hamthumbacrossmod,hamextfingerul,hambetween,hamextfingero,hampalmu,hambetween,hampalml,hamparbegin,hammovel,hamsmallmod,hamarcu,hamreplace,hampalmd,hamparend"
83,angry,D03,,,,AD,RB,BB,"hamsymmlr,hamfinger2345,hamthumboutmod,hamfingerbendmod,hamextfingerl,hampalml,hamparbegin,hamfingermidjoint,hamindexfinger,hamplus,hamfingermidjoint,hamindexfinger,hamparend,hamclose,hamparbegin,hammoveur,hamsmallmod,hamarcl,hamreplace,hamextfingerul,hampalml,hamparend"
84,anh,anh,,,,AD,RB,BB,"hamfinger23,hamextfingeru,hampalmu,hamchin,hamseqbegin,hamtouch,hamindexfinger,hammiddlefinger,hamseqend,hamreplace,hamflathand,hamextfingerl,hampalmd,hamheadtop,hamlrat,hamparbegin,hammoveu,hamreplace,hamextfingerl,hampalmd,hammovei,hammovei,hamparend"
85,anh_cả,,,,,AD,RB,BB,"hamfinger23,hamextfingeru,hampalmu,hamchin,hamseqbegin,hamtouch,hamindexfinger,hammiddlefinger,hamseqend,hamreplace,hamfist,hamthumboutmod,hamextfingero,hampalml,hamshouldertop,hamlrat,hammoveu"
86,anh_em_họ_hàng,,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamflathand,hambetween,hamflathand,hamfingerstraightmod,hamextfingerl,hambetween,hamextfingero,hampalmd,hamplus,hamflathand,hambetween,hamflathand,hamfingerstraightmod,hamextfingero,hampalmd,hamparend,hamparbegin,hamchest,hamplus,hamlrat,hamshoulders,hamparend,hamparbegin,hamparbegin,hammover,hamsmallmod,hamarcu,hammoved,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hammover,hamsmallmod,hamarcu,hammoved,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hammover,hamsmallmod,hamarcu,hamparend,hamplus,hamnomotion,hamparend"
87,anh_em_ruột,,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamflathand,hambetween,hamflathand,hamfingerstraightmod,hamextfingerl,hambetween,hamextfingero,hampalmd,hamplus,hamflathand,hambetween,hamflathand,hamfingerstraightmod,hamextfingero,hampalmd,hamparend,hamparbegin,hamchest,hamlrat,hamplus,hamlrat,hamshoulders,hamparend,hamparbegin,hamparbegin,hamreplace,hampinch12,hamfingerstraightmod,hamextfingerdl,hambetween,hamextfingerl,hampalml,hambelowstomach,hamseqbegin,hamtouch,hamfingertip,hamseqend,hamparbegin,hamcirclei,hamsmallmod,hamcirclei,hamsmallmod,hamparend,hamrepeatfromstart,hamparend,hamplus,hamparbegin,hamreplace,hamflathand,hamextfingerd,hampalmr,hamlrat,hambelowstomach,hamparend,hamparend,hamparbegin,hamnomotion,hamplus,hamparbegin,hammovei,hammovei,hammoved,hammoved,hamparend,hamparend"
88,anh_hai,,,,,AD,RB,BB,"hamfinger23,hamextfingeru,hampalmu,hamchin,hamseqbegin,hamtouch,hamindexfinger,hammiddlefinger,hamseqend,hamreplace,hamfinger23spread,hamthumbacrossmod,hamextfingeru,hampalmd,hamshouldertop,hamlrat"
89,anh_hùng,,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamfinger2,hamthumbacrossmod,hambetween,hamfinger2,hamthumbacrossmod,hamdoublehooked,hamextfingerul,hampalmd,hamplus,hamnondominant,hamextfingerd,hampalmr,hamparend,hamparbegin,hamshoulders,hamplus,hamlrat,hambelowstomach,hamparend,hamparbegin,hammovel,hamsmallmod,hamarcu,hammovel,hamsmallmod,hamarcu,hamsmallmod,hamplus,hamparbegin,hammoved,hammoved,hammovei,hammovei,hamparend,hamparend,hamparbegin,hamreplace,hamfist,hamthumbacrossmod,hamextfingeru,hambetween,hamextfingero,hampalml,hamchest,hamparend,hammoved,hamsmallmod"
90,anh_hùng_dân_tộc,,,,,AD,RB,BB,"hamsymmlr,hamfist,hamthumbacrossmod,hamextfingero,hampalml,hammoved,hamparbegin,hamreplace,hamfinger23,hamthumbacrossmod,hamextfingeru,hambetween,hamextfingerl,hampalml,hamplus,hamreplace,hamnondominant,hamextfingerd,hampalmr,hamparend,hamparbegin,hamreplace,hamfinger23,hamthumbacrossmod,hamextfingeru,hambetween,hamextfingerl,hampalml,hamplus,hamreplace,hamflathand,hamextfingerd,hampalmr,hamparend,hamparbegin,hamshoulders,hamplus,hamlrat,hambelowstomach,hamparend,hamparbegin,hamparbegin,hammovei,hammovei,hamsmallmod,hamparend,hamplus,hamparbegin,hammovei,hammovei,hammoved,hammoved,hamparend,hamparend"
91,ánh_nắng,,,,,AD,RB,BB,"hampinchall,hamextfingeru,hampalml,hamhead,hamlrat,hamparbegin,hamreplace,hamfinger2345,hamthumbopenmod,hambetween,hampinchall,hammovel,hamsmallmod,hamparend"
92,anh_rể,,,,,AD,RB,BB,"hamfinger23,hamextfingeru,hampalmu,hamchin,hamseqbegin,hamtouch,hamindexfinger,hammiddlefinger,hamseqend,hamreplace,hamfinger23,hamthumbacrossmod,hamextfingeru,hampalmd,hamshoulders,hamlrat,hamseqbegin,hamtouch,hamindexfinger,hammiddlefinger,hamseqend"
93,ánh_sáng,,,,,AD,RB,BB,"hampinchall,hamextfingeru,hambetween,hamextfingerl,hampalmd,hamshouldertop,hamlrat,hamclose,hamparbegin,hamreplace,hamfinger2345,hamthumboutmod,hamextfingeru,hambetween,hamextfingerl,hampalmdr,hammovel,hamparend"
94,animal,{nVml,,,,AD,RB,BB,"hamsymmlr,hamfingerstraightmod,hamlargemod,hamfinger2345,hamfingerbendmod,hamthumboutmod,hambetween,hamfinger2345,hamextfingero,hambetween,hamextfingerol,hampalmd,hamparbegin,hamthumbside,hamplus,hamthumbside,hamparend,hamclose,hamchest,hamcirclel,hamrepeatfromstart"
95,animation,,,,,AD,RB,BB,"hamsymmlr,hamfingerstraightmod,hamlargemod,hamfinger2345,hamthumboutmod,hambetween,hamflathand,hamextfingero,hambetween,hamextfingerol,hampalml,hamparbegin,hampalm,hamplus,hampalm,hamparend,hamclose,hammoved,hamsmallmod,hamrepeatfromstart"
96,any,eni,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamthumboutmod,hambetween,hamfinger2345,hamextfingerol,hambetween,hamextfingero,hampalmu,hambetween,hampalmul,hamparbegin,hampinkyside,hamplus,hampinkyside,hamparend,hamclose,hamchest,hamparbegin,hammover,hamreplace,hamextfingero,hampalmu,hamparend"
97,anything,,,,,AD,RB,BB,"hampinch12open,hamextfingerl,hambetween,hamextfingero,hampalml,hamchest,hamarmextended,hammovei"
98,ao,ao,,,,AD,RB,BB,"hamfinger2,hamthumbacrossmod,hamextfingerd,hampalmd,hamchest,hamlrat,hamcircled,hamreplace,hamfinger2345,hamfingerbendmod,hamthumboutmod,hamextfingero,hampalmu,hammovel,hamsmallmod,hamrepeatfromstart"
99,áo,áo,,,,AD,RB,BB,"hampinch12open,hambetween,hampinch12open,hamfingerstraightmod,hamextfingerul,hampalmd,hamearlobe,hambetween,hamchest,hamlrbeside,hamtouch,hammoveur,hamsmallmod,hamrepeatfromstart"
100,áo_ba_lỗ,áo_ba_lỗ,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamcee12,hamextfingerul,hambetween,hamextfingerl,hampalml,hamplus,hamnondominant,hamparend,hamparbegin,hamshoulders,hamlrat,hamclose,hamplus,hamlrat,hamstomach,hamparend,hamparbegin,hamparbegin,hamreplace,hampinch12,hamfingerstraightmod,hammovei,hammovel,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hammoveo,hamsmallmod,hamplus,hamnomotion,hamparend,hamreplace,hamflathand,hamthumboutmod,hamfingerstraightmod,hamextfingerl,hambetween,hamextfingerul,hampalml,hamneck,hamlrat,hamseqbegin,hamtouch,hamfingertip,hamseqend,hamreplace,hamnondominant,hammoved,hamchest,hamlrat,hamseqbegin,hamtouch,hamfingertip,hamseqend,hammover,hamsmallmod"
101,áo_comple,áo_comple,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamcee12,hamextfingerul,hambetween,hamextfingerl,hampalml,hamplus,hamnondominant,hamparend,hamparbegin,hamshoulders,hamlrat,hamclose,hamplus,hamlrat,hamstomach,hamparend,hamparbegin,hamparbegin,hamreplace,hampinch12,hamfingerstraightmod,hammovei,hamsmallmod,hammovei,hamsmallmod,hammoved,hamsmallmod,hammovel,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hammoveo,hamsmallmod,hamplus,hamnomotion,hamparend,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingeril,hambetween,hamextfingeru,hampalmdr,hamneck,hamlrat,hamseqbegin,hamtouch,hamfingertip,hamindexfinger,hamseqend,hammoved,hamwavy"
102,áo_dài,áo_dài,,,,AD,RB,BB,"hamcee12,hamextfingerul,hambetween,hamextfingerl,hampalml,hamshoulders,hamlrat,hamclose,hamparbegin,hamreplace,hampinch12,hamfingerstraightmod,hammovei,hammovel,hamsmallmod,hamparend,hammoveo,hamsmallmod,hamreplace,hamfinger2345,hamthumboutmod,hamextfingerul,hampalml,hamparbegin,hamreplace,hamflathand,hamthumbopenmod,hamextfingerd,hampalml,hammoved,hamlargemod,hammoved,hammoved,hammover,hamsmallmod,hamparend"
103,áo_dài_tay,áo_dài_tay,,,,AD,RB,BB,"hamsymmlr,hamfinger2345,hamthumboutmod,hamextfingeru,hampalmd,hamshouldertop,hambetween,hamearlobe,hamlrbeside,hamtwisting"
104,áo_đầm,áo_đầm,,,,AD,RB,BB,"hamsymmlr,hamfinger2345,hamthumboutmod,hamextfingeru,hampalmd,hamshouldertop,hambetween,hamearlobe,hamlrbeside,hamtwisting"
105,áo_gió,áo_gió,,,,AD,RB,BB,"hamsymmlr,hamfinger2345,hamthumboutmod,hamextfingeru,hampalmd,hamshouldertop,hambetween,hamearlobe,hamlrbeside,hamtwisting"
106,áo_lạnh,áo_lạnh,,,,AD,RB,BB,"hamsymmlr,hamfinger2345,hamthumboutmod,hamextfingeru,hampalmd,hamshouldertop,hambetween,hamearlobe,hamlrbeside,hamtwisting"
107,áo_len,áo_len,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamcee12,hamextfingerul,hambetween,hamextfingerl,hampalml,hamplus,hamnondominant,hamparend,hamparbegin,hamshoulders,hamlrat,hamclose,hamplus,hamlrat,hamstomach,hamparend,hamparbegin,hamparbegin,hamreplace,hampinch12,hamfingerstraightmod,hammovei,hammovel,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hammoveo,hamsmallmod,hamplus,hamnomotion,hamparend,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingerul,hambetween,hamextfingerl,hampalmd,hamseqbegin,hamtouch,hamfingermidjoint,hamindexfinger,hamseqend,hamneck,hamclose,hamreplace,hamextfingerol,hambetween,hamextfingerul,hamrepeatfromstart"
108,áo_ngắn_tay,áo_ngắn_tay,,,,AD,RB,BB,"hamsymmlr,hamfinger2345,hamthumboutmod,hamextfingeru,hampalmd,hamshouldertop,hambetween,hamearlobe,hamlrbeside,hamtwisting"
109,áo_phông,áo_phông,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamcee12,hamextfingerul,hambetween,hamextfingerl,hampalml,hamplus,hamnondominant,hamparend,hamparbegin,hamshoulders,hamlrat,hamclose,hamplus,hamlrat,hamstomach,hamparend,hamparbegin,hamparbegin,hamreplace,hampinch12,hamfingerstraightmod,hammovei,hammovel,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hammoveo,hamsmallmod,hamplus,hamnomotion,hamparend,hamparbegin,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingeril,hampalmdr,hammovel,hamsmallmod,hammovel,hamsmallmod,hammovei,hamsmallmod,hammoveu,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hammover,hamlargemod,hamarcd,hamplus,hamnomotion,hamparend"
110,áo_sơ_mi,áo_sơ_mi,,,,AD,RB,BB,"hamsymmlr,hamparbegin,hamcee12,hamextfingerul,hambetween,hamextfingerl,hampalml,hamplus,hamnondominant,hamparend,hamparbegin,hamshoulders,hamlrat,hamclose,hamplus,hamlrat,hamstomach,hamparend,hamparbegin,hamparbegin,hamreplace,hampinch12,hamfingerstraightmod,hammovei,hammovel,hamsmallmod,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hammoveo,hamsmallmod,hamplus,hamnomotion,hamparend,hamreplace,hamfinger2,hamthumboutmod,hambetween,hamfinger2,hamthumbopenmod,hamindexfinger,hamfingerstraightmod,hamextfingerul,hampalml,hamneck,hamseqbegin,hamtouch,hamfingertip,hamindexfinger,hamseqend,hamparbegin,hamreplace,hampinch12,hamfingerstraightmod,hammoveo,hammover,hamsmallmod,hamparend"
111,áo_thun,áo_thun,,,,AD,RB,BB,"hamsymmlr,hamfinger2345,hamthumboutmod,hamextfingeru,hampalmd,hamshouldertop,hambetween,hamearlobe,hamlrbeside,hamtwisting"
112,áo_veston,áo_veston,,,,AD,RB,BB,"hamsymmlr,hamfinger2345,hamthumboutmod,hamextfingeru,hampalmd,hamshouldertop,hambetween,hamearlobe,hamlrbeside,hamtwisting"
113,apple,{pV,,,,AD,RB,BB,"hamceeall,hambetween,hamflathand,hamfingerbendmod,hamthumboutmod,hamextfingerl,hampalml,hamchin,hamclose,hamparbegin,hamreplace,hamextfingerul,hambetween,hamextfingero,hampalmu,hambetween,hampalmul,hamparend"
114,appointment,,,,,AD,RB,BB,"hamparbegin,hamfinger23,hamthumbacrossmod,hamfingerbendmod,hamplus,hamflathand,hamthumboutmod,hamparend,hamparbegin,hamextfingerol,hampalmd,hamplus,hamextfingeror,hampalmu,hamparend,hamparbegin,hampalm,hamplus,hamindexfinger,hammiddlefinger,hamfingertip,hamparend,hammovedo,hamtouch"
115,april,,,,,AD,RB,BB,"hamfinger2,hamthumbacrossmod,hamextfingerul,hampalmdl,hamstomach,hamclose,hamparbegin,hamreplace,hampinch12open,hamextfingeru,hampalml,hamparend,hamparbegin,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingerol,hampalmd,hamparend"
116,area,,,,,AD,RB,BB,"hamfinger2345,hampinky,hamextfingerol,hampalmd,hamchest,hamcircleu,hamrepeatfromstart"
117,arm,,,,,AD,RB,BB,"hamparbegin,hamfinger2,hamplus,hamfist,hamparend,hamparbegin,hamextfingerol,hampalmd,hamplus,hamextfingerr,hampalmd,hamparend,hamparbegin,hamelbowinside,hamplus,hamfingernail,hamindexfinger,hamparend,hammoveor"
118,around,,,,,AD,RB,BB,"hamfinger2345,hamthumboutmod,hamextfingeru,hampalmd,hamchest,hamclose,hamcirclei,hamsmallmod"
119,arrow,{r@_U,,,,AD,RB,BB,"hamparbegin,hampinch12open,hamplus,hampinch12open,hamparend,hamparbegin,hamextfingeror,hambetween,hamextfingero,hampalml,hamplus,hamextfingeror,hambetween,hamextfingero,hampalmr,hamparend,hamparbegin,hamshoulders,hamlrat,hamplus,hamchest,hamlrat,hamparend,hamparbegin,hammoveil,hamreplace,hamflathand,hamthumbopenmod,hambetween,hamfinger2345,hamparend,hamlrat,hamshoulders,hambetween,hamshoulders"
120,ask,,,,,AD,RB,BB,"hampinch12open,hamextfingeru,hampalml,hamlips,hammoveo,hamlargemod"
121,ask_question,,,,,AD,RB,BB,"hampinch12open,hamextfingerl,hambetween,hamextfingero,hampalml,hamchest,hamarmextended,hammovei"
122,asleep,,,,,AD,RB,BB,"hamflathand,hamextfingerur,hampalmu,hamunderchin,hambetween,hamcheek,hamlrat"
123,associate_with,,,,,AD,RB,BB,"hamsymmpar,hampinch12open,hamparbegin,hamextfingerl,hampalmd,hamplus,hamextfingerr,hampalmur,hamparend,hamparbegin,hamindexfinger,hamfingerpad,hamplus,hamindexfinger,hamfingerpad,hamparend,hamtouch,hammovedo,hamrepeatfromstart"
124,association,,,,,AD,RB,BB,"hamsymmpar,hampinch12open,hamparbegin,hamextfingerul,hampalmd,hamplus,hamextfingerr,hampalmur,hamparend,hamparbegin,hamindexfinger,hamfingerpad,hamplus,hamindexfinger,hamfingerpad,hamparend,hamtouch,hamshoulders,hammovedo,hamrepeatfromstart"
125,at_last_,,,,,AD,RB,BB,"hamsymmlr,hamfist,hamthumboutmod,hamextfingero,hampalml,hamstomach,hamlrat,hamclose,hamparbegin,hamreplace,hampalmd,hamparend"
126,attend,,,,,AD,RB,BB,"hamflathand,hamthumboutmod,hamextfingeruo,hampalml,hambetween,hampalmdl,hamneck,hamlrat,hamclose,hammoveuo,hamsmallmod,hamrepeatfromstart"
127,attitude,,,,,AD,RB,BB,"hamflathand,hamthumboutmod,hamextfingeru,hampalmu,hamnose,hamparbegin,hammovedo,hamreplace,hamextfingeruo,hampalmd,hamparend,hamchest"
128,available,,,,,AD,RB,BB,"hamsymmlr,hamfinger2,hamthumbacrossmod,hamextfingerl,hampalml,hamparbegin,hamreplace,hamextfingerd,hamparend,hamrepeatfromstart"
129,avatar,,,,,AD,RB,BB,"hamsymmlr,hamfinger2345,hamthumboutmod,hamextfingerol,hampalmdl,hambetween,hampalml,hamparbegin,hamshoulders,hamplus,hamlrat,hamstomach,hamparend,hammoveu,hamparbegin,hamstomach,hamplus,hamlrat,hamshoulders,hamparend,hamrepeatfromstart"
130,awareness,,,,,AD,RB,BB,"hamfist,hamthumboutmod,hamextfingeru,hampalmd,hamforehead,hamlrbeside,hamclose,hammover,hamsmallmod,hamrepeatfromstart"
131,b,,,,,AD,RB,BB,"hamflathand,hamthumbacrossmod,hamextfingeru,hampalmd,hamshoulders,hamlrat"
132,bà,bà,,,,AD,RB,BB,"hamcee12,hamextfingerol,hampalmul,hamnose,hamreplace,hamcee12,hamextfingerol,hampalmul,hamteeth"
133,ba_là,ba_là,,,,AD,RB,BB,"hamparbegin,hamfinger2,hamthumbacrossmod,hamextfingerul,hampalmdr,hamplus,hamfinger2345,hamthumbacrossmod,hampinky,hamdoublebent,hamextfingerur,hampalmdr,hamparend,hamparbegin,hamringfinger,hamplus,hamindexfinger,hamparend,hamtouch,hamlrat,hamshoulders,hamclose"
134,ba_lô,ba_lô,,,,AD,RB,BB,"hamsymmlr,hamfist,hamthumboutmod,hamfingerbendmod,hamparbegin,hamextfingerl,hampalml,hamplus,hamextfingerr,hampalmr,hamparend,hamclose,hamparbegin,hammoveu,hamsmallmod,hammoveu,hamsmallmod,hammoveu,hamsmallmod,hamreplace,hamextfingerl,hampalml,hammovei,hammovei,hamsmallmod,hamparend,hammoved"
135,bà_ngoại,bà_ngoại,,,,AD,RB,BB,"hamcee12,hamextfingerol,hampalmul,hamnose,hamreplace,hamcee12,hamextfingerol,hampalmul,hamteeth,hamreplace,hamfist,hamindexfinger,hamfingerstraightmod,hammiddlefinger,hamfingerstraightmod,hamextfingero,hambetween,hamextfingeru,hampalmd,hamchest,hamlrat"
136,bà_nội,bà_nội,,,,AD,RB,BB,"hamcee12,hamextfingerol,hampalmul,hamnose,hamreplace,hamcee12,hamextfingerol,hampalmul,hamteeth,hamreplace,hamfist,hamindexfinger,hamfingerstraightmod,hammiddlefinger,hamfingerstraightmod,hamextfingero,hampalmd,hamchest,hamlrat"
137,bác,bác,,,,AD,RB,BB,"hampinchall,hamfingerstraightmod,hamextfingeru,hampalmu,hamunderchin,hamreplace,hamflathand,hamthumbacrossmod,hamextfingeru,hampalmd,hamshoulders,hamlrat"
138,bắc,,,,,AD,RB,BB,"hamflathand,hamthumbacrossmod,hamextfingeru,hampalmd"
139,bạc,bạc,,,,AD,RB,BB,"hamparbegin,hamflathand,hamthumbacrossmod,hamextfingeru,hampalml,hamplus,hamflathand,hamextfingero,hampalmu,hamparend,hamparbegin,hamwristback,hamplus,hamwristback,hamparend,hamtouch,hamchest,hamclose,hammoveo"
140,bác_gái,bác_gái,,,,AD,RB,BB,"hampinch12,hamextfingeru,hampalml,hamearlobe,hamreplace,hamflathand,hamthumbacrossmod,hamextfingeru,hampalmd,hamshoulders,hamlrbeside"
141,bác_hồ,,,,,AD,RB,BB,"hamceeall,hamextfingerl,hampalml,hambetween,hampalmu,hamchin,hammoved,hamsmallmod,hamrepeatfromstart"
142,bạc_màu,,,,,AD,RB,BB,"hamsymmpar,hamflathand,hambetween,hamflathand,hamfingerstraightmod,hamparbegin,hamextfingerl,hambetween,hamextfingero,hampalmd,hamplus,hamextfingerr,hampalmd,hamparend,hamparbegin,hamhandback,hamplus,hampalm,hamtouch,hamparend,hamparbegin,hamparbegin,hammoveo,hammover,hamparend,hamplus,hamnomotion,hamparend,hamparbegin,hamreplace,hamextfingerl,hammoveu,hamplus,hamnomotion,hamparend,hamparbegin,hamhandback,hamplus,hampalm,hamclose,hamparend,hamparbegin,hammoved,hamsmallmod,hamplus,hamnomotion,hamparend,hamrepeatfromstart"
143,bác_sĩ,bác_sĩ,,,,AD,RB,BB,"hamfist,hamthumboutmod,hamextfingerl,hampalml,hamchest,hamparbegin,hammovel,hamsmallmod,hammovei,hammovei,hamsmallmod,hamparend,hammover,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingeru,hampalml,hamforehead,hamclose,hamparbegin,hammoveu,hamsmallmod,hammovei,hamsmallmod,hamparend,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingerl,hampalmd,hamforehead,hamclose,hamparbegin,hammovel,hamsmallmod,hammovei,hamsmallmod,hamparend"
144,bác_sĩ,,,,,AD,RB,BB,"hamfist,hamthumboutmod,hamextfingerl,hampalml,hamchest,hamparbegin,hammovel,hamsmallmod,hammovei,hammovei,hamsmallmod,hamparend,hammover,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingeru,hampalml,hamforehead,hamclose,hamparbegin,hammoveu,hamsmallmod,hammovei,hamsmallmod,hamparend,hamreplace,hamfinger2,hamthumbacrossmod,hamextfingerl,hampalmd,hamforehead,hamclose,hamparbegin,hammovel,hamsmallmod,hammovei,hamsmallmod,hamparend"
145,bác_trai,bác_trai,,,,AD,RB,BB,"hamflathand,hamthumboutmod,hamextfingerul,hambetween,hamextfingeru,hampalml,hamnose,hambetween,hamchest,hamlrat,hamtouch,hamreplace,hamflathand,hamthumbacrossmod,hamextfingeru,hampalmd,hamshoulders,hamlrbeside"
146,back,b{k,,,,AD,RB,BB,"hamfinger2,hamthumbacrossmod,hambetween,hamfinger2,hamfingerbendmod,hamextfingerul,hambetween,hamextfingeru,hampalmr,hamshouldertop,hambetween,hamshoulders,hamlrbeside,hamparbegin,hammoveol,hamlargemod,hamarcu,hamreplace,hamextfingero,hambetween,hamextfingerol,hampalmd,hamparend,hamchest,hambetween,hamstomach"
147,bad,b{d,,,,AD,RB,BB,"hamfinger2,hampinky,hamextfingeru,hampalmdl,hambetween,hampalml,hamshouldertop,hamlrat,hambetween,hamshoulders,hammovedo"
148,bag,b{g,,,,AD,RB,BB,"hamfist,hamthumbacrossmod,hamextfingerdo,hambetween,hamextfingero,hampalml,hambetween,hampalmd,hamchest,hamlrat,hamclose,hammoved,hamsmallmod,hamrepeatfromstart"
149,bãi_biển,bãi_biển,,,,AD,RB,BB,"hamsymmpar,hamparbegin,hamfinger2345,hamthumboutmod,hamextfingero,hampalmd,hamplus,hamflathand,hamextfingerr,hampalmd,hamparend,hamparbegin,hamchest,hamplus,hamchest,hamparend,hamparbegin,hamparbegin,hammovel,hammoved,hamsmallmod,hammovel,hammovei,hamparend,hamplus,hamparbegin,hammover,hammover,hammovei,hamsmallmod,hammovei,hammoveuo,hammoved,hamsmallmod,hammoved,hamparend,hamparend,hamparbegin,hamparbegin,hamcircled,hamclocku,hamclockd,hamfingerplay,hamparend,hamplus,hamnomotion,hamparend"
150,bài_thi,bài_thi,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamthumboutmod,hamparbegin,hamextfingero,hambetween,hamextfingerd,hampalmd,hamplus,hamextfingero,hampalmu,hamparend,hamfingerpad,hammiddlefinger,hamtouch,hamparbegin,hamreplace,hamfist,hamthumboutmod,hamextfingerl,hambetween,hamextfingero,hampalml,hammover,hamparend,hamparbegin,hammoved,hamplus,hammoveu,hamparend,hamrepeatfromstart"
151,ball,bO:l,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamfingerstraightmod,hamextfingeru,hampalmd,hamparbegin,hamthumb,hamfingerside,hamplus,hamthumb,hamfingerside,hamparend,hamtouch,hamshoulders,hamparbegin,hammoved,hamarcr,hamsmallmod,hamreplace,hamflathand,hamextfingero,hampalmu,hamparend,hamparbegin,hampinky,hamfingerside,hamplus,hampinky,hamfingerside,hamparend,hamtouch"
152,ball_big,bIg,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamfingerstraightmod,hamextfingeru,hampalmd,hamparbegin,hamthumb,hamfingerside,hamplus,hamthumb,hamfingerside,hamparend,hamtouch,hamhead,hamparbegin,hammoved,hamarcr,hamlargemod,hamreplace,hamflathand,hamextfingero,hampalmu,hamparend,hamparbegin,hampinky,hamfingerside,hamplus,hampinky,hamfingerside,hamparend,hamtouch,hamstomach"
153,ball_bouncing,L07,,,,AD,RB,BB,"hamsymmlr,hamflathand,hamthumboutmod,hambetween,hamfinger2345,hamfingerbendmod,hamextfingeru,hambetween,hamextfingero,hampalml,hamshoulders,hambetween,hamchest,hammoved,hamrepeatfromstart"
